FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,NewRatingPending,Longitude,Latitude,AddressLine4
410836,00023/2005/4/085,Passage Day Centre,Restaurant/Cafe/Canteen,1,"ST VINCENTS CENTRE, 87 CARLISLE PLACE",,LONDON,SW1P 1NL,5,fhrs_5_en-GB,2021-04-13,533,Westminster,0,5,5,FALSE,-0.1412563,51.4954389,
412501,00850/0001/0/000,Passage House,Restaurant/Cafe/Canteen,1,"PASSAGE HOUSE, 1-5 LONGMOORE STREET",,LONDON,SW1V 1JH,5,fhrs_5_en-GB,2023-05-03,533,Westminster,0,0,5,FALSE,-0.1396351,51.4927963,
413223,01103/0031/0/000,Pasta Brown,Restaurant/Cafe/Canteen,1,31 BEDFORD STREET,,LONDON,WC2E 9EH,4,fhrs_4_en-GB,2022-08-04,533,Westminster,5,5,10,FALSE,-0.1361294,51.5066883,
1427807,21/00781/COMM,Pasta Evangelists,Mobile caterer,7846,"MARKET HALL VICTORIA, 191 VICTORIA STREET",,LONDON,SW1E 5NE,3,fhrs_3_en-GB,2022-03-30,533,Westminster,10,10,5,FALSE,-0.1443307,51.4963598,
1486569,22/00154/COMM,Pasta Evangelists,Takeaway/sandwich shop,7844,"MARKET HALL WEST END, 9 HOLLES STREET",,LONDON,W1G 0BD,5,fhrs_5_en-GB,2022-04-04,533,Westminster,0,0,5,FALSE,-0.1447501,51.515467,
1264733,20/00304/COMM,Pasta Lovers Ldn,Takeaway/sandwich shop,7844,"ST MARK'S CHURCH, NORTH AUDLEY STREET",,LONDON,W1K 6ZA,2,fhrs_2_en-GB,2022-05-16,533,Westminster,10,15,10,FALSE,,,
1545278,22/00588/COMM,Pastada,Restaurant/Cafe/Canteen,1,47 MOSCOW ROAD,,LONDON,W2 4AH,5,fhrs_5_en-GB,2023-03-10,533,Westminster,5,5,5,FALSE,-0.1896127,51.5123191,
1010822,17/00379/COMM,Pastaio,Restaurant/Cafe/Canteen,1,19 GANTON STREET,,LONDON,W1F 9BN,5,fhrs_5_en-GB,2022-12-08,533,Westminster,5,0,0,FALSE,,,
411835,00572/2001/2/003,Pasty Shop,Restaurant/Cafe/Canteen,1,"UNIT 39, PADDINGTON STATION, PRAED STREET",,LONDON,W2 1RH,5,fhrs_5_en-GB,2020-09-30,533,Westminster,0,5,0,FALSE,-0.1774148,51.5175078,
410923,00115/0003/0/000,Patara Fine Thai Cuisine,Restaurant/Cafe/Canteen,1,3 MADDOX STREET,,LONDON,W1S 2QB,5,fhrs_5_en-GB,2022-02-23,533,Westminster,0,0,0,FALSE,-0.1414462,51.5134273,
413786,01382/0015/0/001,Patara Fine Thai Cuisine,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 15 GREEK STREET",,LONDON,W1D 4DP,5,fhrs_5_en-GB,2022-03-08,533,Westminster,5,5,5,FALSE,,,
413053,01036/4000/4/000,Patient Dinning (St Mary'S Hospital),Restaurant/Cafe/Canteen,1,"ST MARYS HOSPITAL, SOUTH WHARF ROAD",,LONDON,W2 1BL,5,fhrs_5_en-GB,2022-05-04,533,Westminster,5,5,0,FALSE,,,
1159349,01512/0174/0/000,Patisserie Valerie,Restaurant/Cafe/Canteen,1,174-176 QUEENSWAY,,LONDON,W2 6LY,4,fhrs_4_en-GB,2020-07-17,533,Westminster,0,10,5,FALSE,-0.1879268,51.5152157,
411282,00284/0055/0/000,Patisserie Valerie,Restaurant/Cafe/Canteen,1,55 WILTON ROAD,,LONDON,SW1V 1DE,5,fhrs_5_en-GB,2020-03-06,533,Westminster,0,5,5,FALSE,-0.1411736,51.4935761,
413113,01056/2004/4/018,Patisserie Valerie,Restaurant/Cafe/Canteen,1,"UNIT 18, MAIN CONCOURSE VICTORIA STATION, TERMINUS PLACE",,LONDON,SW1V 1JT,5,fhrs_5_en-GB,2020-03-06,533,Westminster,0,5,5,FALSE,-0.1443294,51.4949749,
412411,00807/0008/0/000,Patogh,Restaurant/Cafe/Canteen,1,8 CRAWFORD PLACE,,LONDON,W1H 5NE,4,fhrs_4_en-GB,2022-06-28,533,Westminster,0,10,10,FALSE,,,
848392,16/00059/COMM,Patty & Bun,Restaurant/Cafe/Canteen,1,18 OLD COMPTON STREET,,LONDON,W1D 4TN,5,fhrs_5_en-GB,2023-01-19,533,Westminster,5,5,0,FALSE,-0.1302651,51.5137082,
1209764,19/00534/COMM,Patty & Bun,Restaurant/Cafe/Canteen,1,26 KINGLY STREET,,LONDON,W1B 5QD,5,fhrs_5_en-GB,2020-01-14,533,Westminster,5,5,5,FALSE,-0.1397831,51.5132121,
411533,00476/0054/0/000,Patty & Bun,Restaurant/Cafe/Canteen,1,54 JAMES STREET,MARYLEBONE,LONDON,W1U 1HE,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1507478,51.5157775,
1036550,18/00056/COMM,Patty & Bun,Restaurant/Cafe/Canteen,1,"CONCESSION AT, 15 JOHN PRINCE'S STREET",,LONDON,W1G 0AB,4,fhrs_4_en-GB,2023-02-16,533,Westminster,5,10,5,FALSE,-0.143475,51.5159574,
413222,01103/0029/1/001,Paul Patisserie,Retailers - other,4613,"GROUND FLOOR, INIGO HOUSE, 29 BEDFORD STREET",,LONDON,WC2E 9ED,5,fhrs_5_en-GB,2022-07-15,533,Westminster,5,5,0,FALSE,-0.1246442,51.5112534,
411589,00513/0035/0/000,Paul Rothe & Son,Restaurant/Cafe/Canteen,1,35 MARYLEBONE LANE,,LONDON,W1U 2NN,5,fhrs_5_en-GB,2020-01-09,533,Westminster,0,0,5,FALSE,-0.150806,51.5168306,
413852,01405/0115/0/000,Paul Uk,Restaurant/Cafe/Canteen,1,115 MARYLEBONE HIGH STREET,,LONDON,W1U 4SB,4,fhrs_4_en-GB,2020-02-18,533,Westminster,0,10,5,FALSE,-0.1517815,51.5184967,
412246,00725/0122/0/001,Paul Uk,Restaurant/Cafe/Canteen,1,122 BROMPTON ROAD,,LONDON,SW3 1JD,5,fhrs_5_en-GB,2020-10-27,533,Westminster,0,0,5,FALSE,-0.1652663,51.4991712,
1202585,01217/0277/0/000,Paul Uk,Retailers - other,4613,277-279 REGENT STREET,,LONDON,W1B 2HQ,5,fhrs_5_en-GB,2019-10-16,533,Westminster,5,5,5,FALSE,-0.142605,51.5161165,
854238,16/00129/COMM,Paul Uk,Restaurant/Cafe/Canteen,1,32 EDGWARE ROAD,,LONDON,W2 2EH,5,fhrs_5_en-GB,2020-08-26,533,Westminster,0,5,0,FALSE,-0.1615749,51.514392,
414733,10/00146/COMM,Paul Uk,Restaurant/Cafe/Canteen,1,65 BAKER STREET,,LONDON,W1U 8EW,5,fhrs_5_en-GB,2020-10-21,533,Westminster,0,5,0,FALSE,-0.1563434,51.5189051,
570683,00515/0170/1/003,Paul Uk,Restaurant/Cafe/Canteen,1,PICCADILLY ARCADE,,LONDON,,4,fhrs_4_en-GB,2023-03-10,533,Westminster,10,5,0,FALSE,,,
1292996,00573/0018/3/000,Paulette,Restaurant/Cafe/Canteen,1,18 FORMOSA STREET,,LONDON,W9 1EE,5,fhrs_5_en-GB,2022-09-13,533,Westminster,5,5,5,FALSE,-0.185119,51.5245696,
1154419,19/00232/COMM,Pavalovas,Restaurant/Cafe/Canteen,1,"VICTORIA PALACE THEATRE, 126 VICTORIA STREET",,LONDON,SW1E 5LA,5,fhrs_5_en-GB,2021-12-14,533,Westminster,5,5,5,FALSE,-0.1424931,51.496849,
414255,01585/0034/0/000,Pavilion Hotel,Hotel/bed & breakfast/guest house,7842,34-36 SUSSEX GARDENS,,LONDON,W2 1UL,3,fhrs_3_en-GB,2019-11-25,533,Westminster,10,5,10,FALSE,-0.1690076,51.5176107,
1373929,00987/0064/0/000,Pavilion Knightsbridge,Restaurant/Cafe/Canteen,1,64 KNIGHTSBRIDGE,,LONDON,SW1X 7JF,5,fhrs_5_en-GB,2023-04-11,533,Westminster,5,5,5,FALSE,-0.1595628,51.5023372,
1499840,22/00258/COMM,Pawsitive Cafe,Restaurant/Cafe/Canteen,1,52 WESTBOURNE GROVE,,LONDON,W2 5SH,5,fhrs_5_en-GB,2022-06-16,533,Westminster,5,5,5,FALSE,-0.1917711,51.5156797,
1065469,01180/0044/0/001,Paxall Pharmacy,Retailers - other,4613,"GROUND FLOOR, 44 LUPUS STREET",,LONDON,SW1V 3EB,Exempt,fhrs_exempt_en-GB,2022-10-20,533,Westminster,,,,FALSE,-0.1380593,51.4883379,
411553,00480/0093/0/003,Paxton & Whitfield Ltd,Retailers - other,4613,"BASEMENT AND GROUND FLOOR, 93 JERMYN STREET",,LONDON,SW1Y 6JE,5,fhrs_5_en-GB,2019-03-14,533,Westminster,0,5,0,FALSE,-0.1368886,51.5082112,
427984,00987/0153/0/000,Paxton'S Head Public House,Restaurant/Cafe/Canteen,1,153 KNIGHTSBRIDGE,,LONDON,SW1X 7PA,4,fhrs_4_en-GB,2022-04-12,533,Westminster,5,10,5,FALSE,-0.1625034,51.501592,
411811,00570/4000/0/000,Peacock Theatre,Restaurant/Cafe/Canteen,1,"THE PEACOCK THEATRE, PORTUGAL STREET",,LONDON,WC2A 2HT,4,fhrs_4_en-GB,2013-09-28,533,Westminster,10,5,5,FALSE,,,
414610,06/00058/COMM,Pearl Liang Chinese Restaurant,Restaurant/Cafe/Canteen,1,8 SHELDON SQUARE,LONDON,LONDON,W2 6EZ,3,fhrs_3_en-GB,2023-01-17,533,Westminster,10,10,10,FALSE,-0.1804548,51.5192709,
412105,00666/0116/0/000,Peggy Porschen Cakes,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 116 EBURY STREET",,LONDON,SW1W 9QQ,2,fhrs_2_en-GB,2023-02-09,533,Westminster,15,15,10,FALSE,-0.1505631,51.4933018,
1605550,23/00170/COMM,Pelican State,Restaurant/Cafe/Canteen,1,195 BAKER STREET,,LONDON,NW1 6UY,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.158229,51.5225408,
1533932,22/00495/COMM,Peloton Studios London,Restaurant/Cafe/Canteen,1,11 FLORAL STREET,,LONDON,WC2E 9DH,5,fhrs_5_en-GB,2022-09-23,533,Westminster,0,5,5,FALSE,-0.1242358,51.5124249,
414002,01499/0052/0/000,Pembridge Palace Hotel,Hotel/bed & breakfast/guest house,7842,52-57 PRINCE'S SQUARE,,LONDON,W2 4QB,3,fhrs_3_en-GB,2023-01-17,533,Westminster,10,5,10,FALSE,-0.1920498,51.5133729,
751063,14/00306/COMM,Pennethorne,Restaurant/Cafe/Canteen,1,"NEW WING, SOMERSET HOUSE, STRAND",,LONDON,,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,,,
1079741,18/00313/COMM,Pennine Way Ltd,Pub/bar/nightclub,7843,"CAVELL HOUSE, 2A CHARING CROSS ROAD",,LONDON,WC2H 0NN,5,fhrs_5_en-GB,2019-09-30,533,Westminster,0,5,5,FALSE,,,
1282548,01217/0138/0/000,Peoples Place,Restaurant/Cafe/Canteen,1,138 REGENT STREET,,LONDON,W1B 5SG,5,fhrs_5_en-GB,2021-08-31,533,Westminster,5,5,5,FALSE,,,
850603,16/00073/COMM,Pepe Italian Street Food,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 27 OLD COMPTON STREET",,LONDON,W1D 5JP,1,fhrs_1_en-GB,2022-05-10,533,Westminster,10,20,10,FALSE,,,
855917,15/00338/COMM,Percy And Founders,Restaurant/Cafe/Canteen,1,1 PEARSON SQUARE,CITY OF WESTMINSTER,LONDON,W1T 3BF,5,fhrs_5_en-GB,2022-06-10,533,Westminster,5,5,5,FALSE,-0.138281,51.518793,
411950,00612/0035/0/000,Pereira Newsagent,Retailers - other,4613,35 ST JOHN'S WOOD HIGH STREET,,LONDON,,5,fhrs_5_en-GB,2023-01-24,533,Westminster,,,,FALSE,-0.1704105,51.5329471,
1010820,17/00326/COMM,Pergola Paddington Central,Restaurant/Cafe/Canteen,1,5 KINGDOM STREET,,LONDON,,4,fhrs_4_en-GB,2019-05-16,533,Westminster,0,10,0,FALSE,-0.079801,51.511454,
1595448,23/00110/COMM,Peri Fellas,Restaurant/Cafe/Canteen,1,2 GREYCOAT PLACE,,LONDON,SW1P 1SB,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1339778,51.4965733,
1590024,23/00070/COMM,Perks & White,Restaurant/Cafe/Canteen,1,2A ST JAMES'S MARKET,,LONDON,SW1Y 4SB,5,fhrs_5_en-GB,2023-04-04,533,Westminster,0,0,0,FALSE,-0.1331246,51.5092734,
411076,00160/0055/0/001,Peter'S Pharmacy,Retailers - other,4613,"BASEMENT AND GROUND FLOOR, 55 PADDINGTON STREET",,LONDON,W1U 4HX,Exempt,fhrs_exempt_en-GB,2019-11-25,533,Westminster,,,,FALSE,-0.1530184,51.5205704,
1013740,17/00400/COMM,Petersham Nurseries,Restaurant/Cafe/Canteen,1,27 KING STREET,COVENT GARDEN,LONDON,WC2E 8JD,5,fhrs_5_en-GB,2023-02-07,533,Westminster,5,0,5,FALSE,-0.1251962,51.5115155,
1267309,20/00318/COMM,Petit Bonheurs,Other catering premises,7841,,,,,4,fhrs_4_en-GB,2020-10-28,533,Westminster,5,0,10,FALSE,,,
411111,00181/0010/0/002,Petit Dejeuner,Restaurant/Cafe/Canteen,1,10 LOWER JOHN STREET,,LONDON,W1F 9EA,4,fhrs_4_en-GB,2021-10-06,533,Westminster,0,10,10,TRUE,-0.1370537,51.5108756,
411306,00308/0081/0/000,Petite Cafe,Restaurant/Cafe/Canteen,1,81 CASTELLAIN ROAD,,LONDON,W9 1EU,4,fhrs_4_en-GB,2022-10-20,533,Westminster,10,0,10,FALSE,-0.1907414,51.5274711,
631981,00985/0001/0/000,Petrus,Restaurant/Cafe/Canteen,1,1 KINNERTON STREET,,LONDON,SW1X 8EA,5,fhrs_5_en-GB,2022-07-28,533,Westminster,0,0,0,FALSE,-0.1568504,51.4995698,
908520,16/00294/COMM,Peyton & Byrne Bakeries,Restaurant/Cafe/Canteen,1,226 GREAT PORTLAND STREET,,LONDON,W1W 5QP,4,fhrs_4_en-GB,2022-10-04,533,Westminster,,,,FALSE,-0.1435093,51.5229383,
1576227,22/00730/COMM,Pharmethicals Ltd,Importers/Exporters,14,45 CIRCUS ROAD,,LONDON,NW8 9JH,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,-0.1750373,51.5311847,
785703,15/00204/COMM,Phileas Fox Nursery School,Other catering premises,7841,"ST MARY'S CHURCH HALL, ST MARY'S SQUARE",,LONDON,W2 1SE,5,fhrs_5_en-GB,2020-10-07,533,Westminster,5,0,5,FALSE,-0.1760168,51.5203907,
1182392,00604/0022/0/000,Philglas & Swiggot,Restaurant/Cafe/Canteen,1,22 NEW QUEBEC STREET,,LONDON,W1H 7SB,5,fhrs_5_en-GB,2020-08-11,533,Westminster,0,0,5,FALSE,-0.1583993,51.5151065,
855923,16/00137/COMM,Pho,Restaurant/Cafe/Canteen,1,65A LONG ACRE,,LONDON,WC2E 9JD,5,fhrs_5_en-GB,2021-12-06,533,Westminster,5,5,5,FALSE,-0.1227766,51.5139124,
412201,00688/0163/0/002,Pho,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 163-165 WARDOUR STREET",,LONDON,W1F 8WL,5,fhrs_5_en-GB,2020-02-26,533,Westminster,0,5,0,FALSE,-0.135015,51.5145662,
413746,01379/0003/0/000,Pho,Restaurant/Cafe/Canteen,1,,,,,5,fhrs_5_en-GB,2016-05-03,533,Westminster,5,0,0,FALSE,,,
828670,15/00295/COMM,Pho And Bun,Restaurant/Cafe/Canteen,1,"FIRST FLOOR, 76 SHAFTESBURY AVENUE",,LONDON,W1D 6ND,2,fhrs_2_en-GB,2022-11-29,533,Westminster,15,15,10,FALSE,,,
428106,01450/0051/0/000,Phoenix,Restaurant/Cafe/Canteen,1,51 MOSCOW ROAD,,LONDON,W2 4AL,5,fhrs_5_en-GB,2023-02-08,533,Westminster,0,5,0,FALSE,-0.1899307,51.512297,
412858,00951/0006/0/000,Phoenix Bar & Hostel,Other catering premises,7841,6 DAVENTRY STREET,,LONDON,NW1 5NX,3,fhrs_3_en-GB,2021-08-27,533,Westminster,5,10,10,FALSE,-0.1667399,51.5213162,
414386,01653/0003/0/000,Phoenix Palace Chinese Restaurant,Restaurant/Cafe/Canteen,1,5-9 GLENTWORTH STREET,,LONDON,NW1 5PG,Exempt,fhrs_exempt_en-GB,2022-04-14,533,Westminster,,,,FALSE,-0.15888825,51.52239902,
1212847,00462/0016/0/001,Photographers Gallery,Restaurant/Cafe/Canteen,1,"BASEMENT TO SECOND FLOOR, 16-18 RAMILLIES STREET",,LONDON,W1F 7LW,5,fhrs_5_en-GB,2022-10-06,533,Westminster,0,0,0,FALSE,-0.1390214,51.5149266,
1435820,21/00849/COMM,Piccadilly Circus Food Limited,Mobile caterer,7846,"PITCH 1703, GLASSHOUSE STREET",,LONDON,W1B 5RD,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,,,
1424066,21/00755/COMM,Piccadilly Food & Wine,Retailers - other,4613,"GROUND FLOOR UNIT G2, THE LONDON PAVILLION, 1 PICCADILLY",,LONDON,W1J 0DA,5,fhrs_5_en-GB,2021-11-18,533,Westminster,0,0,5,FALSE,-0.1338644,51.5102764,
413328,01136/4000/0/000,Piccadilly Theatre,Restaurant/Cafe/Canteen,1,"PICCADILLY THEATRE, DENMAN STREET",,LONDON,W1D 7DY,4,fhrs_4_en-GB,2022-05-25,533,Westminster,0,10,5,FALSE,,,
412929,00982/0021/0/000,Piccolino,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 19-21 HEDDON STREET",,LONDON,W1B 4BG,5,fhrs_5_en-GB,2022-08-15,533,Westminster,5,0,0,FALSE,-0.1396882,51.5109444,
411096,00165/0015/0/000,Piccolo Bar,Restaurant/Cafe/Canteen,1,15 SHEPHERD STREET,,LONDON,W1J 7HU,3,fhrs_3_en-GB,2022-07-15,533,Westminster,10,10,10,FALSE,-0.1474677,51.5060406,
1540578,22/00547/COMM,Pickle And Toast,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 72 WARDOUR STREET",,LONDON,W1F 0TD,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,,,
839669,00552/0040/5/000,Picturehouse Central,Restaurant/Cafe/Canteen,1,"TROCADERO, 40-48 SHAFTESBURY AVENUE",,LONDON,W1D 7EA,5,fhrs_5_en-GB,2023-01-19,533,Westminster,5,5,0,FALSE,,,
1540585,22/00555/COMM,Pie-Est Limited,Takeaway/sandwich shop,7844,115 PARK STREET,,LONDON,W1K 7AP,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,,,
1026636,18/00016/COMM,Pierre Herme Paris,Retailers - other,4613,"CONCESSION, SELFRIDGES, 400 OXFORD STREET",,LONDON,W1A 1AB,5,fhrs_5_en-GB,2021-09-16,533,Westminster,0,0,0,FALSE,-0.1528138,51.5145871,
1562742,01405/0037/0/000,Pierre Marcolini,Retailers - other,4613,37 MARYLEBONE HIGH STREET,,LONDON,W1U 4QE,5,fhrs_5_en-GB,2022-11-23,533,Westminster,5,5,5,FALSE,-0.1515403,51.520763,
1010829,17/00391/COMM,Pierre Marcolini,Retailers - other,4613,"FOOD HALL, SELFRIDGES, 400 OXFORD STREET",,LONDON,W1A 1AB,5,fhrs_5_en-GB,2021-09-16,533,Westminster,0,0,0,FALSE,-0.1528138,51.5145871,
412861,00953/0005/0/006,Pierre Victoire Restaurant,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 5 DEAN STREET",,LONDON,W1D 3RQ,5,fhrs_5_en-GB,2023-01-09,533,Westminster,5,5,5,FALSE,-0.1335382,51.515433,
412251,00737/0001/0/000,Piggy'S,Restaurant/Cafe/Canteen,1,1 AIR STREET,,LONDON,W1J 0AB,5,fhrs_5_en-GB,2020-01-07,533,Westminster,5,5,5,FALSE,-0.1360995,51.5095385,
1427809,21/00784/COMM,Pikolino Cafe,Restaurant/Cafe/Canteen,1,7 CROWN PASSAGE,,LONDON,SW1Y 6PP,5,fhrs_5_en-GB,2023-02-07,533,Westminster,5,5,5,FALSE,-0.1377605,51.5059139,
413421,01180/4000/0/000,Pimlico Academy,Restaurant/Cafe/Canteen,1,"PIMLICO AREA SECONDARY SCHOOL, LUPUS STREET",,LONDON,SW1V 3AT,5,fhrs_5_en-GB,2021-04-20,533,Westminster,0,5,5,FALSE,-0.1371727,51.4881799,
1474157,22/00144/COMM,Pimlico Convenience,Retailers - other,4613,77-79 WARWICK WAY,,LONDON,SW1V 1QP,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1427668,51.4915959,
414321,01601/0097/0/000,Pimlico Food And Wine,Retailers - other,4613,97 TACHBROOK STREET,,LONDON,SW1V 2QA,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1350928,51.4897296,
411292,00284/0086/0/000,Pimlico Fresh,Restaurant/Cafe/Canteen,1,86 WILTON ROAD,,LONDON,SW1V 1DN,5,fhrs_5_en-GB,2019-12-14,533,Westminster,5,5,5,FALSE,,,
413520,01243/0070/0/000,Pimlico Grocery,Retailers - other,4613,70 VAUXHALL BRIDGE ROAD,,LONDON,SW1V 2RP,4,fhrs_4_en-GB,2022-12-19,533,Westminster,5,10,5,FALSE,,,
1388211,21/00459/COMM,Pimlico News,Retailers - other,4613,10 VAUXHALL BRIDGE ROAD,,LONDON,SW1V 2SD,4,fhrs_4_en-GB,2021-07-19,533,Westminster,0,10,5,FALSE,-0.1310757,51.4896836,
414300,01591/0018/0/001,Pimlico Shopper,Retailers - other,4613,"GROUND, 18A SUSSEX STREET",,LONDON,SW1V 4RW,4,fhrs_4_en-GB,2019-06-27,533,Westminster,0,10,10,FALSE,,,
413889,01444/0038/0/000,Pimlico Tandoori,Restaurant/Cafe/Canteen,1,38 MORETON STREET,,LONDON,SW1V 2PB,5,fhrs_5_en-GB,2022-09-21,533,Westminster,5,5,5,FALSE,-0.136978,51.4890671,
412124,00671/0022/0/000,Pimlico Thai,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 22 CHARLWOOD STREET",,LONDON,SW1V 2DY,5,fhrs_5_en-GB,2021-02-02,533,Westminster,0,5,0,FALSE,-0.1375681,51.490848,
413413,01180/0103/0/000,Pimlico Traditional Fish And Chips,Restaurant/Cafe/Canteen,1,103 LUPUS STREET,,LONDON,SW1V 3EN,3,fhrs_3_en-GB,2022-09-27,533,Westminster,10,10,10,FALSE,,,
414525,04/00293/COMM,Pimlico Village Coffee Shop,Restaurant/Cafe/Canteen,1,5 LUPUS STREET,,LONDON,SW1V 3AS,5,fhrs_5_en-GB,2020-02-01,533,Westminster,5,5,5,FALSE,-0.1344588,51.4886763,
904573,16/00260/COMM,Ping Pong / Dumplings Now,Restaurant/Cafe/Canteen,1,23-24 MAIDEN LANE,,LONDON,WC2E 7NP,5,fhrs_5_en-GB,2022-06-27,533,Westminster,5,0,0,FALSE,-0.1238174,51.5103319,
427797,00476/0029/A/000,Ping Pong / Dumplings Now,Restaurant/Cafe/Canteen,1,29A JAMES STREET,MARYLEBONE,LONDON,W1U 1DZ,5,fhrs_5_en-GB,2022-06-27,533,Westminster,5,0,0,FALSE,-0.1508689,51.515307,
428087,01373/0045/0/001,Ping Pong / Dumplings Now,Restaurant/Cafe/Canteen,1,45 GREAT MARLBOROUGH STREET,,LONDON,W1F 7JN,4,fhrs_4_en-GB,2022-01-13,533,Westminster,5,5,10,FALSE,-0.1385761,51.5141821,
1435824,21/00855/COMM,Pink Tea Cafe,Restaurant/Cafe/Canteen,1,"ST MARK'S CHURCH, NORTH AUDLEY STREET",,LONDON,W1K 6ZA,4,fhrs_4_en-GB,2022-03-30,533,Westminster,0,10,10,FALSE,,,
1455841,22/00092/COMM,Pinq,Restaurant/Cafe/Canteen,1,50-52 BAKER STREET,,LONDON,W1U 7BT,3,fhrs_3_en-GB,2022-05-11,533,Westminster,10,10,10,FALSE,-0.1556434,51.5187502,
1403919,21/00574/COMM,Pitaya - Thai Street Food,Restaurant/Cafe/Canteen,1,419-420 STRAND,,LONDON,WC2R 0PT,2,fhrs_2_en-GB,2023-04-03,533,Westminster,10,15,10,FALSE,-0.1232864,51.5099278,
1559411,22/00662/COMM,Pitch,Restaurant/Cafe/Canteen,1,12 MEARD STREET,,LONDON,W1F 0EQ,5,fhrs_5_en-GB,2022-11-08,533,Westminster,0,0,5,FALSE,-0.133256,51.5132559,
414562,04/00438/COMM,Pitch'S 701,Retailers - other,4613,1 VENABLES STREET,,LONDON,NW8 8EZ,5,fhrs_5_en-GB,2021-03-26,533,Westminster,0,0,0,FALSE,-0.1725123,51.5222336,
1349128,21/00107/COMM,Pitstop,Retailers - other,4613,,,,,5,fhrs_5_en-GB,2022-03-30,533,Westminster,5,5,5,FALSE,,,
413241,01112/0016/0/001,Pix Bar,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 16 BATEMAN STREET",,LONDON,W1D 3AH,4,fhrs_4_en-GB,2022-12-21,533,Westminster,5,10,5,FALSE,,,
772678,01619/0024/0/003,Pix Ganton Street,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 24 GANTON STREET",,LONDON,W1F 7QY,5,fhrs_5_en-GB,2020-03-10,533,Westminster,5,5,5,FALSE,-0.1393177,51.5129619,
411708,00530/0433/0/000,Pizza 2 Night/ China Palace,Restaurant/Cafe/Canteen,1,433 HARROW ROAD,,LONDON,W10 4RE,4,fhrs_4_en-GB,2022-08-09,533,Westminster,5,10,5,FALSE,-0.2076384,51.5263546,
428031,01123/0131/0/002,Pizza Express,Restaurant/Cafe/Canteen,1,133 BAKER STREET,,LONDON,,5,fhrs_5_en-GB,2019-12-09,533,Westminster,0,0,0,FALSE,,,
427990,01004/0039/0/000,Pizza Express,Restaurant/Cafe/Canteen,1,39 ABBEY ROAD,,LONDON,NW8 0AA,5,fhrs_5_en-GB,2020-08-04,533,Westminster,0,5,5,FALSE,-0.1816432,51.5354598,
428154,01576/0450/0/000,Pizza Express,Restaurant/Cafe/Canteen,1,450-452 STRAND,,LONDON,WC2R 0RG,3,fhrs_3_en-GB,2022-11-30,533,Westminster,10,10,5,FALSE,-0.1260703,51.5084615,
427977,00953/0010/0/000,Pizza Express,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 10 DEAN STREET",,LONDON,W1D 3RW,5,fhrs_5_en-GB,2022-07-22,533,Westminster,5,0,0,FALSE,-0.1332918,51.5151143,
427863,00618/0080/0/000,Pizza Express,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 80-81 ST MARTIN'S LANE",,LONDON,WC2N 4AA,5,fhrs_5_en-GB,2022-11-10,533,Westminster,0,5,0,FALSE,-0.1275199,51.5114163,
427933,00892/0009/0/000,Pizza Express,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 9-12 BOW STREET",,LONDON,WC2E 7AH,5,fhrs_5_en-GB,2018-09-27,533,Westminster,0,5,0,FALSE,-0.1229336,51.5136001,
428101,01419/0025/0/001,Pizza Express,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 25 MILLBANK",,LONDON,SW1P 4QP,5,fhrs_5_en-GB,2023-04-17,533,Westminster,0,0,0,FALSE,-0.1258821,51.4919838,
